latitude,longitude,nwk
33.35,43.783333,14
33.35,43.783333,3
33.35,43.783333,2
33.35,43.783333,30
33.35,43.783333,5
33.35,43.783333,1
33.35,43.783333,2
33.35,43.783333,4
33.35,43.783333,6
33.35,43.783333,3
33.35,43.783333,21
33.35,43.783333,4
33.35,43.783333,2
33.35,43.783333,4
33.35,43.783333,8
33.35,43.783333,2
33.35,43.783333,2
33.35,43.783333,7
33.35,43.783333,0
33.35,43.783333,3
33.35,69.983333,4
33.350003,43.783332,3
33.350032,43.782892,4
33.350032,43.782892,15
33.350032,43.783064,1
33.350032,43.783064,3
33.350032,43.783236,29
33.350032,43.783407,0
33.350032,44.344146,19
33.35004,43.783488,1
33.35004,43.783488,11
33.35004,43.783488,4
33.35004,43.783488,0
33.35004,43.783488,8
33.35004,43.783488,2
33.35004,43.783488,2
33.35004,43.783488,4
33.35004,43.783488,6
33.35004,43.783488,4
33.35004,43.783488,1
33.35004,43.783488,1
33.35004,43.783488,1
33.35004,43.783488,3
33.35004,43.783488,1
33.35004,43.783488,1
33.35004,43.783488,3
33.35004,43.783488,4
33.35004,43.783488,6
33.35004,43.783488,1
33.35004,43.783488,8
33.35004,43.783488,1
33.35004,43.783488,3
33.35004,43.783488,1
33.35004,43.783488,0
33.35004,43.783488,1
33.35004,43.783488,2
33.35004,43.783488,1
33.35004,43.783488,3
33.35004,43.783488,1
33.35004,43.783488,1
33.35004,43.783488,4
33.35004,43.783488,5
33.35004,43.783488,1
33.35004,43.783488,1
33.35004,43.783488,1
33.35004,43.783488,7
33.35004,43.783488,13
33.35004,43.783488,4
33.35004,43.783488,1
33.35004,43.783488,9
33.35004,43.783488,2
33.35004,43.783488,2
33.35004,43.783488,10
33.35004,43.783488,13
33.35004,43.783488,2
33.35004,43.783488,1
33.35004,43.783488,46
33.35004,43.783488,19
33.35004,43.783488,6
33.35004,43.783488,6
33.35004,43.783488,30
33.35004,43.783488,12
33.35004,43.783488,76
33.35004,43.783488,4
33.35004,43.783488,1
33.35004,43.783488,71
33.35004,43.783488,20
33.35004,43.783488,5
33.35004,43.783488,6
33.35004,43.783488,6
33.35004,43.783488,11
33.35004,43.783488,11
33.35004,43.783488,6
33.35004,43.783488,8
33.35004,43.783488,4
33.35004,43.783488,36
33.35004,43.783488,0
33.35004,43.783488,38
33.35004,43.783488,3
33.35004,43.783488,27
33.35004,43.783488,8
33.35004,43.783488,6
33.35004,43.783488,4
33.35004,43.783488,9
33.35004,43.783488,2
33.35004,43.783488,0
33.35004,43.783488,7
33.35004,43.783488,7
33.35004,43.783488,10
33.35004,43.783488,18
33.35004,43.783488,1
33.35004,43.783488,0
33.35004,43.783488,0
33.35004,43.783488,0
33.35004,43.783488,3
33.35004,43.783488,6
33.35004,43.783488,6
33.35004,43.783488,4
33.35004,43.783488,2
33.35004,43.783488,3
33.35004,43.783488,0
33.35004,43.783488,1
33.35004,43.783488,5
33.35004,43.783488,14
33.35004,43.783488,5
33.35004,43.783488,2
33.35004,43.783488,4
33.35004,43.783488,0
33.35004,43.783488,1
33.35004,43.783488,1
33.35004,43.783488,2
33.35004,43.783488,1
33.35004,43.783488,2
33.35004,43.783488,0
33.35004,43.783488,1
33.35004,43.783488,7
33.35004,43.783488,0
33.35004,43.783488,8
33.35004,43.783488,0
33.35004,43.783488,29
33.35004,43.783488,2
33.35004,43.783488,0
33.35004,43.783488,0
33.35004,43.783488,1
33.35004,43.783488,6
33.35004,43.783488,8
33.35004,43.783488,1
33.35004,43.783488,4
33.35004,43.783488,3
33.35004,43.783488,12
33.35004,43.783488,7
33.35004,43.783488,5
33.35004,43.783488,1
33.35004,43.783488,0
33.35004,43.783488,3
33.35004,43.783488,1
33.35004,43.783488,3
33.35004,43.783488,1
33.35004,43.783488,2
33.35004,43.783488,3
33.35004,43.783488,3
33.35004,43.783488,26
33.35004,43.783488,2
33.35004,43.783488,2
33.35004,43.783488,3
33.35004,43.783488,1
33.35004,43.783488,3
33.35004,43.783488,2
33.35004,43.783488,1
33.35004,43.783488,1
33.35004,43.783488,1
33.35004,43.783488,2
33.35004,43.783488,4
33.35004,43.783488,1
33.35004,43.783488,1
33.35004,43.783488,28
33.35004,43.783488,5
33.35004,43.783488,2
33.35004,43.783488,0
33.35004,43.783488,4
33.350128,43.783267,1
33.350128,43.783267,12
33.350128,43.783267,7
33.350128,43.783267,10
33.350128,43.783267,2
33.350128,43.783267,4
33.350128,43.783267,7
33.350462,43.782036,8
33.350536,69.869826,4
33.350606,43.783066,4
33.350606,43.783409,3
33.350606,44.515214,21
33.350663,44.3843,32
33.350935,44.361044,90
33.350995,44.437061,1
33.351031,43.783251,3
33.351207,43.784875,5
33.351448,44.401149,0
33.353812,44.372864,37
33.353931,43.791251,4
33.353939,44.390896,18
33.354047,44.318405,13
33.354208,62.328937,1
33.354393,44.318964,17
33.354467,44.318925,39
33.354467,44.318925,3
33.354467,44.318925,1
33.354467,44.318925,3
33.354467,44.318925,64
33.354467,44.318925,138
33.354467,44.318925,5
33.354467,44.318925,6
33.354467,44.318925,11
33.354467,44.318925,3
33.354467,44.318925,5
33.354467,44.318925,6
33.354467,44.318925,2
33.354467,44.318925,26
33.354467,44.318925,6
33.354467,44.318925,2
33.354467,44.318925,2
33.354467,44.318925,1
33.354467,44.318925,3
33.354467,44.318925,1
33.354467,44.318925,8
33.354467,44.318925,3
33.354467,44.318925,17
33.354467,44.318925,12
33.354513,44.318924,78
33.354764,44.389744,13
33.354771,44.391052,24
33.354802,44.391023,8
33.354802,44.391023,58
33.354802,44.391023,181
33.354802,44.391023,91
33.354835,44.315487,14
33.35495,70.761308,5
33.355069,70.765484,0
33.355082,44.396042,654
33.355139,43.78942,2
33.355266,44.317461,24
33.355309,70.764482,0
33.356667,70.078333,2
33.356667,70.078333,0
33.356667,70.078333,9
33.356732,44.359124,2
33.356774,44.484232,5
33.356774,44.484232,113
33.356781,44.484232,4
33.356792,44.359065,19
33.356915,69.859085,1
33.358044,44.406374,83
33.358508,69.859741,75
33.358508,69.859741,1
33.358508,69.859741,3
33.358508,69.859741,5
33.358508,69.859741,3
33.358508,69.859741,8
33.358508,69.859741,0
33.358508,69.859741,22
33.358508,69.859741,12
33.358508,69.859741,4
33.358508,69.859741,0
33.358508,69.859741,3
33.358508,69.859741,1
33.358508,69.859741,8
33.358508,69.859741,3
33.358508,69.859741,5
33.358508,69.859741,7
33.358508,69.859741,1
33.358508,69.859741,5
33.358508,69.859741,3
33.358508,69.859741,26
33.358508,69.859741,5
33.358508,69.859741,3
33.358508,69.859741,4
33.358508,69.859741,4
33.358508,69.859741,0
33.358508,69.859741,20
33.358508,69.859741,10
33.358508,69.859741,0
33.358508,69.859741,0
33.358508,69.859741,0
33.358508,69.859741,0
33.358508,69.859741,250
33.358508,69.859741,0
33.359209,69.860473,0
33.36028,44.38528,6
33.36028,44.38528,11
33.360356,44.496319,3
33.3605,36.24968,16
33.360642,44.500093,30
33.361073,44.314358,4
33.361103,44.314193,5
33.361103,44.314193,39
33.361103,44.314193,7
33.361103,44.314193,4
33.361103,44.314193,21
33.361103,44.314193,3
33.361103,44.314193,0
33.361103,44.314193,14
33.361103,44.314193,11
33.361103,44.314193,11
33.361103,44.314193,47
33.361103,44.314193,27
33.361103,44.314193,60
33.361103,44.314193,6
33.361103,44.314193,46
33.361103,44.314193,36
33.361103,44.314193,38
33.361103,44.314193,57
33.361103,44.314193,61
33.361104,44.314193,44
33.361216,44.314871,11
33.361288,44.382435,6
33.361338,44.279324,7
33.361426,44.283854,19
33.361516,44.382828,1
33.361556,44.382062,44.5
33.36213,44.334992,12
33.362155,44.334972,19
33.362155,44.334972,91
33.362392,44.44178,35
33.362392,44.44178,16
33.363051,43.77766,2
33.363062,44.377477,34
33.363258,70.547846,6
33.363333,69.956389,0
33.363746,44.382933,42.5
33.363747,6.860582,1
33.363956,62.343346,1
33.363956,62.343346,3
33.363956,62.343346,3
33.364156,44.382755,1
33.364161,44.38269,1
33.364161,44.38269,11
33.364161,44.38269,3
33.364161,44.38269,11
33.364161,44.38269,22
33.364161,44.38269,3
33.364161,44.38269,3
33.364161,44.38269,21
33.364161,44.38269,3
33.364161,44.38269,4
33.364161,44.38269,1
33.364161,44.38269,1
33.364161,44.38269,5
33.364161,44.38269,3
33.364161,44.38269,2
33.364161,44.38269,0
33.364161,44.38269,0
33.36454,68.404213,1
33.364593,69.793643,0
33.364593,69.793643,0
33.364593,69.793643,6
33.364593,69.793643,1
33.364778,44.280963,17
33.3648,43.791283,2
33.36516,69.8426,3
33.36571,43.792071,6
33.365752,43.791985,2
33.365752,43.791985,3
33.36598,69.438231,2
33.36598,69.438231,5
33.36598,69.438231,0
33.36598,69.438231,2
33.36598,69.438231,65
33.36598,69.438231,5
33.36598,69.438231,0
33.36598,69.438231,4
33.36598,69.438231,0
33.36598,69.438231,0
33.366213,69.962798,24
33.366377,69.720736,1
33.366449,70.546475,34
33.366592,44.486132,13.8
33.36667,69.965356,9
33.366843,69.966903,21
33.36697,68.41281,23
33.36713,44.395151,9
33.36723,44.402241,188
33.36723,44.402241,19
33.367309,44.335437,79
33.367381,44.403291,0
33.367524,70.547406,1
33.367728,44.497009,11
33.367993,44.36383,1
33.367993,44.36383,1
33.368056,70.013889,6
33.368056,70.013889,5
33.3681,44.36377,26
33.3681,44.36377,20
33.3681,44.36377,46
33.3681,44.36377,1
33.3681,44.36377,5
33.3681,44.36377,2
33.3681,44.36377,7
33.3681,44.36377,4
33.368129,44.364037,1
33.368141,44.363851,4
33.368141,44.363851,1
33.368141,44.363851,30
33.368141,44.363851,6
33.368141,44.363851,2
33.368141,44.363851,3
33.368141,44.363851,27
33.368141,44.363851,2
33.368141,44.363851,1
33.368141,44.363851,7
33.368141,44.363851,3
33.368141,44.363851,0
33.368141,44.363851,1
33.368141,44.363851,0
33.368141,44.363851,10
33.368141,44.363851,6
33.368141,44.363851,103
33.368141,44.363851,2
33.368141,44.363851,15
33.368141,44.363851,3
33.368141,44.363851,10
33.368141,44.363851,1
33.368141,44.363851,5
33.368141,44.363851,3
33.368141,44.363851,44
33.368141,44.363851,12
33.368141,44.363851,2
33.368141,44.363851,1
33.368141,44.363851,2
33.368141,44.363851,2
33.368141,44.363851,2
33.368141,44.363851,20
33.368141,44.363851,2
33.368141,44.363851,2
33.368141,44.363851,1
33.368141,44.363851,1
33.368141,44.363851,14
33.368141,44.363851,3
33.368141,44.363851,30
33.368141,44.363851,52
33.368141,44.363851,3
33.368141,44.363851,0
33.368141,44.363851,4
33.368141,44.363851,6
33.368141,44.363851,3
33.368141,44.363851,1
33.368141,44.363851,9
33.368141,44.363851,7
33.368141,44.363851,2
33.368141,44.363851,7
33.368141,44.363851,2
33.368141,44.363851,14
33.368141,44.363851,46
33.368141,44.363851,1
33.368141,44.363851,0
33.368141,44.363851,1
33.368384,44.363515,18
33.368384,44.36381,17
33.368418,6.867525,2
33.368743,44.486733,13.8
33.369242,44.384076,12
33.369746,44.278544,1
33.369746,44.278544,18
33.370038,70.54496,19
33.370041,70.54496,0
33.370041,70.54496,0
33.370041,70.54496,0
33.370043,70.54496,5
33.370215,44.280339,124
33.370215,44.280339,100
33.37031,44.278792,17
33.37031,44.278792,31
33.37031,44.278792,13
33.37031,44.278792,29
33.37032,44.278321,0
33.370497,44.381149,41
33.370621,68.495209,5
33.371323,74.314514,0
33.371795,44.358453,52
33.371828,44.358436,165
33.371968,44.384494,2
33.372778,69.741389,14
33.372894,44.531782,14.13
33.373079,44.286784,7
33.373786,44.446499,48
33.373786,44.446499,58
33.373901,44.536067,5
33.373939,44.536087,5
33.373939,44.536087,0
33.373939,44.536087,9
33.373999,44.430248,14.17
33.374001,44.430239,25
33.374136,44.440719,107
33.374692,44.44754,41.4
33.376161,44.424842,11
33.376389,44.702672,3
33.376389,44.702672,22
33.376484,44.704728,22
33.376484,44.704728,36
33.376592,44.42526,8
33.376592,44.42526,11
33.376627,44.702933,17
33.376627,44.702933,8
33.376771,44.701467,5
33.376842,44.702847,8
33.376914,44.701811,7
33.376923,44.344346,2
33.376923,44.344346,2
33.376952,44.70296,47
33.376952,44.70296,68
33.376952,44.70296,9
33.376952,44.70296,16
33.376952,44.70296,8
33.376952,44.70296,12
33.376952,44.70296,4
33.376952,44.70296,19
33.376952,44.70296,13
33.376979,44.702984,11
33.377283,44.4128,1
33.377356,69.716778,2
33.377356,69.716778,7
33.377356,69.716778,3
33.377487,44.704299,22
33.377631,44.701467,29
33.377631,44.701467,5
33.3777,44.703073,5
33.377873,44.704581,13
33.378455,44.411674,12
33.378897,69.412871,1
33.379627,44.695528,10
33.380005,44.338328,101
33.380016,44.538278,8
33.38017,44.338207,48
33.380322,44.396964,48
33.380328,44.396927,4
33.380328,44.396927,28
33.380328,44.396927,17
33.380328,44.396927,20
33.380333,44.396902,72
33.380354,44.396425,14
33.380354,44.396646,7
33.380387,44.39704,126
33.38039,44.396646,76
33.380641,44.344161,9
33.380999,44.340965,2
33.381063,44.345039,11
33.381063,44.345039,54
33.381071,44.344926,1
33.381146,44.34494,2
33.381146,44.34494,0
33.381146,44.34494,1
33.381146,44.34494,0
33.381146,44.34494,13
33.381146,44.34494,7
33.381146,44.34494,4
33.381146,44.34494,1
33.381146,44.34494,1
33.381146,44.34494,4
33.381146,44.34494,225
33.381146,44.34494,702
33.381146,44.34494,20
33.381146,44.34494,34
33.381146,44.34494,10
33.381146,44.34494,5
33.381146,44.34494,4
33.381146,44.34494,13
33.381146,44.34494,16
33.381146,44.34494,7
33.381146,44.34494,2
33.381146,44.34494,15
33.381146,44.34494,0
33.381146,44.34494,7
33.381146,44.34494,29
33.381146,44.34494,30
33.381146,44.34494,2
33.381146,44.34494,2
33.381146,44.34494,18
33.381146,44.34494,7
33.381146,44.34494,4
33.381146,44.34494,10
33.381146,44.34494,5
33.381146,44.34494,40
33.381146,44.34494,0
33.381146,44.34494,3
33.381146,44.34494,8
33.381146,44.34494,23
33.381146,44.34494,23
33.381146,44.34494,9
33.381146,44.34494,5
33.381146,44.34494,16
33.381146,44.34494,19
33.381146,44.34494,10
33.381146,44.34494,24
33.381146,44.34494,38
33.381146,44.34494,0
33.38186,44.453575,21
33.38223,43.572669,2
33.38223,43.572669,95
33.382505,43.58345,18
33.382778,70.071389,4
33.384444,43.525278,3
33.38451,43.525147,6
33.38451,43.525147,1
33.38451,43.525147,28
33.38451,43.525147,12
33.38451,43.525147,1
33.38451,43.525147,13
33.38451,43.525147,1
33.38451,43.525147,1
33.384707,43.524963,2
33.386087,70.129208,1
33.387159,68.317731,2
33.387306,44.45784,11
33.387306,44.45784,125
33.387306,44.45784,16
33.387416,44.411307,35
33.387476,44.411096,5
33.38855,71.343536,0
33.38855,71.343536,0
33.3896,44.460268,19
33.389638,44.46091,2
33.389638,44.46091,1
33.389638,44.46091,2
33.389638,44.46091,65
33.389638,44.46091,11
33.389638,44.46091,62
33.389638,44.46091,8
33.389638,44.46091,30
33.38969,44.460568,173
33.389743,44.460783,0
33.389743,44.460783,33
33.38976,44.46104,35
33.389934,44.460652,10
33.389934,44.460652,1
33.389934,44.460652,1
33.389934,44.460652,2
33.389934,44.460652,1
33.389934,44.460652,1
33.389934,44.460652,1
33.389934,44.460652,8
33.389934,44.460652,13
33.389934,44.460652,1
33.389934,44.460652,2
33.389934,44.460652,1
33.389934,44.460652,2
33.389934,44.460652,2
33.389934,44.460652,2
33.389934,44.460652,2
33.389934,44.460652,1
33.389934,44.460652,1
33.389934,44.460652,1
33.389934,44.460652,2
33.389934,44.460652,2
33.389934,44.460652,49
33.389934,44.460652,118
33.389934,44.460652,2
33.389934,44.460652,15
33.389934,44.460652,15
33.389934,44.460652,60
33.389934,44.460652,55
33.389934,44.460652,28
33.389934,44.460652,27
33.389934,44.460652,1
33.389934,44.460652,92
33.389934,44.460652,35
33.389934,44.460652,52
33.389934,44.460652,58
33.389934,44.460652,7
33.389934,44.460652,20
33.389934,44.460652,23
33.389934,44.460652,12
33.389934,44.460652,27
33.389934,44.460652,69
33.389934,44.460652,118
33.389934,44.460652,0
33.389934,44.460652,4
33.389934,44.460652,20
33.389934,44.460652,31
33.389934,44.460652,38
33.389934,44.460652,7
33.389934,44.460652,14
33.389934,44.460652,2
33.389934,44.460652,7
33.389934,44.460652,61
33.389934,44.460652,5
33.389934,44.460652,0
33.389934,44.460652,10
33.389934,44.460652,0
33.389934,44.460652,8
33.389934,44.460652,8
33.389934,44.460652,9
33.389934,44.460652,27
33.389934,44.460652,19
33.389934,44.460652,79
33.389934,44.460652,123
33.389934,44.460652,8
33.389934,44.460652,37
33.389934,44.460652,171
33.389934,44.460652,0
33.389934,44.460652,31
33.389934,44.460652,33
33.389934,44.460652,78
33.389934,44.460652,2
33.389934,44.460652,4
33.389934,44.460652,12
33.389934,44.460652,7
33.389934,44.460652,48
33.389934,44.460652,42
33.389934,44.460652,32
33.389934,44.460652,4
33.389934,44.460652,51
33.389934,44.460652,95
33.389934,44.460652,29
33.389934,44.460652,9
33.389934,44.460652,18
33.389934,44.460652,0
33.389934,44.460652,4
33.389934,44.460652,21
33.389934,44.460652,4
33.389934,44.460652,5
33.389934,44.460652,2
33.389934,44.460652,123
33.389934,44.460652,5
33.389934,44.460652,4
33.389934,44.460652,71
33.389934,44.460652,7
33.389934,44.460652,3
33.389934,44.460652,26
33.389934,44.460652,6
33.389934,44.460652,34
33.389934,44.460652,28
33.389934,44.460652,0
33.389934,44.460652,12
33.389934,44.460652,21
33.389934,44.460652,14.17
33.389934,44.460652,5
33.389934,44.460652,0
33.389969,44.460652,459
33.39003,44.459854,12
33.39003,44.459854,10
33.390316,44.460268,14
33.390531,44.458738,1
33.390531,44.458738,1
33.390531,44.458738,12
33.391388,44.404411,0
33.391803,44.38369,1
33.391847,43.449413,3
33.392609,44.459068,7
33.392609,44.459068,20
33.393596,44.506536,21
33.394353,44.410417,2
33.394528,44.380392,8
33.394528,44.380392,9
33.394528,44.380392,2
33.394528,44.380392,3
33.394528,44.380392,2
33.394528,44.380392,2
33.394528,44.380392,1
33.394528,44.380392,1
33.394528,44.380392,3
33.394528,44.380392,3
33.394528,44.380392,30
33.394528,44.380392,1
33.394528,44.380392,6
33.394528,44.380392,6
33.394528,44.380392,5
33.394528,44.380392,10
33.394528,44.380392,4
33.394528,44.380392,0
33.394528,44.380392,4
33.394528,44.380392,5
33.394528,44.380392,3
33.394611,44.379549,2
33.394624,42.866738,2
33.394709,43.685239,2
33.394709,43.685239,4
33.394709,43.685239,3
33.39489,44.386666,2
33.395833,68.338333,1
33.396344,43.683537,4
33.396387,43.683331,24
33.396387,43.683331,4
33.396387,43.683331,3
33.397222,44.357222,3
33.397262,44.358521,1
33.398435,62.324856,2
33.39957,43.711739,10
33.39957,43.711739,0
33.39957,43.711739,3
33.39957,43.711739,4
33.399704,43.711067,2
33.399722,43.908889,3
33.399722,43.908889,9
33.399722,43.908889,6
33.399722,43.908889,2
33.399722,43.908889,1
33.399722,43.908889,3
33.399722,43.908889,1
33.399722,43.908889,1
33.399722,43.908889,2
33.399722,43.908889,4
33.399722,43.908889,1
33.399722,43.908889,1
33.399722,43.908889,1
33.399722,43.908889,1
33.399722,43.908889,9
33.399722,43.908889,4
33.399722,43.908889,21
33.399722,43.908889,2
33.399722,43.908889,4
33.399722,43.908889,6
33.399722,43.908889,3
33.399722,43.908889,2
33.399722,43.908889,9
33.399722,43.908889,0
33.399722,43.908889,3
33.399722,43.908889,0
33.399722,43.908889,1
33.399722,43.908889,4
33.399722,43.908889,1
33.399722,43.908889,2
33.399722,43.908889,2
33.399722,43.908889,2
33.399722,43.908889,1
33.399722,43.908889,2
33.399722,43.908889,4
33.399722,43.908889,1
33.399722,43.908889,2
33.399722,43.908889,8
33.399722,43.908889,9
33.399722,43.908889,4
33.399722,43.908889,0
33.399722,43.908889,4
33.399895,68.35717,7
33.400083,43.712161,6
33.400083,43.712161,4
33.400083,43.712161,10
33.400083,43.712161,2
33.400083,43.712161,7
33.400193,44.406059,0
33.400277,36.129999,7
33.400742,44.374321,13
33.401029,44.396632,6
33.401699,44.357658,23
33.401699,44.357658,29
33.401699,44.357658,6
33.402095,44.368578,4
33.402212,43.911983,4
33.402846,44.408011,23
33.402846,44.408011,13
33.403083,43.90974,14
33.403275,43.910064,3
33.403494,44.357942,5
33.403573,43.908914,2
33.404159,35.867996,0
33.404455,43.908657,2
33.408254,43.539178,11
33.410236,44.431272,13
33.410693,71.524915,0
33.41081,44.430929,6
33.41081,44.431188,38
33.41081,44.431188,17
33.41081,44.431188,5
33.41081,44.431188,23
33.411111,71.643889,0
33.411168,44.431873,23.34
33.411168,44.431873,8
33.411311,44.43153,6
33.411311,44.43153,30
33.411311,44.43153,18
33.411383,44.431787,11.66
33.411454,44.431873,6
33.411707,44.432341,2
33.411707,44.432341,4
33.411707,44.432341,5
33.411707,44.432341,1
33.411707,44.432341,1
33.411707,44.432341,1
33.411707,44.432341,2
33.411707,44.432341,1
33.411707,44.432341,1
33.411707,44.432341,1
33.411707,44.432341,28
33.411707,44.432341,81
33.411707,44.432341,9
33.411707,44.432341,53
33.411707,44.432341,7
33.411707,44.432341,11
33.411707,44.432341,2
33.411707,44.432341,3
33.411707,44.432341,54
33.411707,44.432341,3
33.411707,44.432341,10
33.411707,44.432341,7
33.411707,44.432341,58
33.411707,44.432341,131
33.411707,44.432341,2
33.411707,44.432341,31
33.411707,44.432341,2
33.411707,44.432341,2
33.411707,44.432341,1
33.411707,44.432341,7
33.411707,44.432341,2
33.411707,44.432341,4
33.411707,44.432341,4
33.411707,44.432341,1
33.411707,44.432341,8
33.411707,44.432341,33
33.411707,44.432341,15
33.411707,44.432341,15
33.411707,44.432341,4
33.41171,44.43234,202
33.411752,44.432321,61
33.411998,36.512489,1
33.412099,43.855877,4.5
33.412131,70.643919,0
33.4135,44.519513,19
33.414249,71.522155,0
33.414589,43.276372,12
33.415457,70.131592,4
33.41643,71.516436,0
33.416667,43.3,11
33.4172,70.1344,0
33.418547,43.267164,1
33.419236,44.366805,2
33.42,68.294,5
33.42,68.294,0
33.42,68.294,5
33.42,68.294,10
33.420272,43.792079,1
33.421556,44.368015,6
33.421918,43.30411,3
33.421967,43.304164,6
33.421967,43.304164,1
33.421967,43.304164,11
33.422382,44.40871,3
33.42303,70.735813,0
33.42303,70.735813,0
33.42303,70.735813,0
33.423373,44.366162,7
33.423446,44.366214,5
33.423446,44.366214,6
33.423446,44.366214,0
33.423611,69.376667,6
33.423611,69.376667,1
33.423611,70.736389,0
33.423611,70.736389,3
33.424421,44.391275,2
33.42503,70.737233,19
33.426373,44.434714,16
33.426402,44.434682,1
33.426402,44.434682,4
33.426402,44.434682,2
33.426697,44.404161,13
33.427815,43.443423,0
33.428146,43.302584,13
33.428146,43.305531,3
33.428297,66.214583,22
33.428297,66.214583,4
33.428297,66.214583,33
33.428315,44.347747,1
33.428613,43.308367,11
33.428713,66.212725,5
33.428863,43.304962,3
33.429369,43.313133,2
33.429436,43.302215,19
33.429722,43.311138,1
33.429772,66.213144,2
33.429772,66.213144,0
33.429772,66.213144,0
33.431111,70.066944,1
33.431131,43.309234,7
33.431389,70.486667,4
33.431441,43.306335,33
33.431441,43.30739,2
33.431831,43.311501,4
33.431831,43.311501,5
33.431831,43.311501,7
33.431831,43.311501,2
33.431831,43.311501,1
33.431831,43.311501,9
33.431831,43.311501,1
33.431831,43.311501,2
33.431831,43.311501,3
33.431831,43.311501,26
33.431831,43.311501,7
33.431831,43.311501,6
33.431831,43.311501,2
33.431831,43.311501,29
33.431831,43.311501,1
33.431831,43.311501,3
33.431831,43.311501,10
33.431831,43.311501,2
33.431831,43.311501,3
33.431831,43.311501,8
33.431831,43.311501,5
33.431831,43.311501,10
33.431831,43.311501,3
33.431831,43.311501,46
33.431831,43.311501,0
33.431831,43.311501,0
33.431831,43.311501,6
33.431831,43.311501,7
33.431831,43.311501,3
33.431831,43.311501,11
33.431831,43.311501,10
33.431831,43.311501,0
33.431831,43.311501,2
33.431832,43.311501,14
33.431899,43.311566,2
33.431899,43.311566,1
33.431899,43.311566,1
33.431899,43.311566,4
33.431899,43.311566,3
33.431899,43.311566,80
33.431899,43.311566,1
33.431899,43.311566,1
33.431899,43.311566,2
33.431899,43.311566,8
33.431899,43.311566,0
33.431899,43.311566,26
33.431899,43.311566,1
33.431899,43.311566,0
33.431899,43.311566,3
33.431899,43.311566,1
33.431899,43.311566,1
33.431899,43.311566,1
33.431899,43.311566,0
33.431899,43.311566,2
33.431899,43.311566,1
33.431899,43.311566,1
33.431899,43.311566,1
33.431899,43.311566,1
33.431899,43.311566,4
33.431899,43.311566,47
33.431899,43.311566,9
33.431899,43.311566,3
33.431899,43.311566,3
33.431899,43.311566,0
33.431899,43.311566,20
33.431899,43.311566,1
33.431899,43.311566,1
33.431899,43.311566,0
33.431899,43.311566,70
33.431899,43.311566,2
33.431899,43.311566,0
33.431899,43.311566,15
33.431899,43.311566,5
33.431899,43.311566,4
33.431899,43.311566,40
33.431899,43.311566,33
33.431899,43.311566,3.67
33.431899,43.311566,10
33.431899,43.311566,49
33.431899,43.311566,50
33.431899,43.311566,63
33.431899,43.311566,39
33.431899,43.311566,4
33.431899,43.311566,62
33.431899,43.311566,12
33.431899,43.311566,9
33.431899,43.311566,9
33.431899,43.311566,19
33.431899,43.311566,15
33.431899,43.311566,7
33.431899,43.311566,12
33.431899,43.311566,3
33.431899,43.311566,11
33.431899,43.311566,21
33.431899,43.311566,47
33.431899,43.311566,2
33.431899,43.311566,2
33.431899,43.311566,3
33.431899,43.311566,26
33.431899,43.311566,5
33.431899,43.311566,1
33.431899,43.311566,0
33.431899,43.311566,1
33.431899,43.311566,11
33.431899,43.311566,1
33.431899,43.311566,0
33.431899,43.311566,4
33.431899,43.311566,1
33.431899,43.311566,0
33.431899,43.311566,5
33.431899,43.311566,0
33.431899,43.311566,1
33.431899,43.311566,8
33.431899,43.311566,43
33.431899,43.311566,4
33.431899,43.311566,4
33.431899,43.311566,4
33.431899,43.311566,94
33.431899,43.311566,16
33.431899,43.311566,4
33.431899,43.311566,2
33.431899,43.311566,1
33.431899,43.311566,40
33.431899,43.311566,88
33.431899,43.311566,18
33.431899,43.311566,22
33.431899,43.311566,5
33.431899,43.311566,25
33.431899,43.311566,4
33.431899,43.311566,0
33.431899,43.311566,4
33.431899,43.311566,2
33.431899,43.311566,20
33.431899,43.311566,20
33.431899,43.311566,9
33.431899,43.311566,27
33.431899,43.311566,3
33.431899,43.311566,3
33.431899,43.311566,24
33.431899,43.311566,3
33.431899,43.311566,5
33.431899,43.311566,4
33.431899,43.311566,4
33.431899,43.311566,5
33.431899,43.311566,5
33.431899,43.311566,0
33.431899,43.311566,1
33.431899,43.311566,1
33.431899,43.311566,1
33.431899,43.311566,0
33.431899,43.311566,0
33.431899,43.311566,0
33.431979,43.311627,3
33.432014,43.310795,8
33.432301,43.308048,8
33.432337,72.017474,6
33.432385,38.936657,9
33.432587,43.306679,7
33.433017,43.307049,6
33.433017,43.307049,2
33.433017,43.307049,2
33.433017,43.307049,0
33.433017,43.307049,11
33.433017,43.307049,15
33.433017,43.307049,8
33.433017,43.307049,1
33.433309,36.08334,39
33.433487,43.367092,0
33.43359,43.305845,7
33.43359,43.305845,4
33.43359,43.305845,13
33.43359,43.305845,10
33.435888,69.031454,3
33.435888,69.031454,6
33.435965,69.031563,11
33.436221,69.031746,1
33.436221,69.031746,6
33.436221,69.031746,24
33.436221,69.031746,25
33.436221,69.031746,22
33.436221,69.031746,6
33.436599,72.01802,0
33.436628,36.287486,15
33.436957,36.081148,16
33.438747,43.401833,0
33.439463,70.909017,0
33.439722,71.524444,2
33.442956,36.333556,15
33.442956,36.333556,0
33.443655,44.304793,3
33.443839,70.907124,3
33.443839,70.907124,1
